FOODID	ORIGFDNM	ENGFDNAM	LANGUALCODES	REMARKS
11846	PUMPKIN,CANNED,WITH SALT	Pumpkin, canned, with salt	A0152 A0826 A1281 B2091 C0229 E0119 F0014 G0003 H0367 J0123 K0003 M0194 N0001 P0024 R0001 Z0001	
11845	PUMPKIN,CKD,BLD,DRND,W/SALT	Pumpkin, cooked, boiled, drained, with salt	A0152 A0826 A1281 B1456 C0229 E0152 F0014 G0015 H0367 J0001 K0003 M0001 N0001 P0024 R0001 Z0219	
11423	PUMPKIN,CKD,BLD,DRND,WO/SALT	Pumpkin, cooked, boiled, drained, without salt	A0152 A0826 A1281 B1456 C0229 E0152 F0014 G0015 H0001 J0001 K0003 M0001 N0001 P0024 P0078 R0001 Z0219	
11424	PUMPKIN,CND,WO/SALT	Pumpkin, canned, without salt	A0152 A0826 A1281 B2091 C0229 E0119 F0014 G0003 H0001 J0123 K0003 M0194 N0001 P0024 P0078 R0001 Z0001	
11847	PUMPKIN,FLOWERS,CKD,BLD,DRND,W/SALT	Pumpkin, flowers, cooked, boiled, drained, with salt	A0152 A0826 A1281 B1456 C0237 E0150 F0014 G0015 H0367 J0001 K0003 M0001 N0001 P0024 R0001 Z0219	
11422	PUMPKIN,RAW	Pumpkin, raw	A0152 A0826 A1281 B1456 C0229 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
11849	PURSLANE,CKD,BLD,DRND,W/SALT	Purslane, cooked, boiled, drained, with salt	A0152 A0826 A1281 B1642 C0200 E0151 F0014 G0015 H0367 J0001 K0003 M0001 N0001 P0024 R0001 Z0219	
11428	PURSLANE,CKD,BLD,DRND,WO/SALT	Purslane, cooked, boiled, drained, without salt	A0152 A0826 A1281 B1642 C0200 E0151 F0014 G0015 H0001 J0001 K0003 M0001 N0001 P0024 P0078 R0001 Z0219	
11427	PURSLANE,RAW	Purslane, raw	A0152 A0826 A1281 B1642 C0144 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
05159	QUAIL,BREAST,MEAT ONLY,RAW	Quail, breast, meat only, raw	A0273 A0795 A1275 B1346 C0270 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0004 Z0158	
43282	QUAIL,COOKED,TOTAL EDIBLE	Quail, cooked, total edible	A0273 A0795 A1275 B1346 C0120 E0150 F0014 G0001 H0001 J0001 K0003 M0001 N0001 P0024 R0001 Z0054	
05157	QUAIL,MEAT AND SKIN,RAW	Quail, meat and skin, raw	A0273 A0795 A1275 B1346 C0267 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0003	
05158	QUAIL,MEAT ONLY,RAW	Quail, meat only, raw	A0273 A0795 A1275 B1346 C0268 E0152 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0003	
09296	QUINCES,RAW	Quinces, raw	A0143 A0833 A1279 B1298 C0229 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
20137	QUINOA,CKD	Quinoa, cooked	A0125 A0814 A1290 B2027 C0155 E0150 F0014 G0012 H0148 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
20035	QUINOA,UNCKD	Quinoa, uncooked	A0125 A0814 A1290 B2027 C0155 E0150 F0001 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0001 Z0001	
11952	RADICCHIO,RAW	Radicchio, raw	A0152 A0826 A1281 B2452 C0200 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
11676	RADISH SEEDS,SPROUTED,RAW	Radish seeds, sprouted, raw	A0152 A0826 A1281 B1315 C0183 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
43142	RADISHES,HAWAIIAN STYLE,PICKLED	Radishes, hawaiian style, pickled	A0271 A0860 A1281 B1513 C0240 E0137 F0018 G0003 H0148 H0158 H0190 H0200 H0367 J0155 K0029 M0001 N0001 P0024 R0001 Z0001	
11850	RADISHES,ORIENTAL,CKD,BLD,DRND,W/SALT	Radishes, oriental, cooked, boiled, drained, with salt	A0152 A0826 A1281 B1315 C0240 E0152 F0014 G0015 H0367 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
11431	RADISHES,ORIENTAL,CKD,BLD,DRND,WO/SALT	Radishes, oriental, cooked, boiled, drained, without salt	A0152 A0826 A1281 B1315 C0240 E0152 F0014 G0015 H0001 J0001 K0003 M0001 N0001 P0024 P0078 R0001 Z0001	
11432	RADISHES,ORIENTAL,DRIED	Radishes, oriental, dried	A0152 A0827 A1281 B1315 C0238 E0152 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024 R0001 Z0001	
11430	RADISHES,ORIENTAL,RAW	Radishes, oriental, raw	A0152 A0826 A1281 B1315 C0240 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
11429	RADISHES,RAW	Radishes, raw	A0152 A0826 A1281 B1315 C0239 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
11637	RADISHES,WHITE ICICLE,RAW	Radishes, white icicle, raw	A0152 A0826 A1281 B1315 C0240 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
09297	RAISINS,GOLDEN SEEDLESS	Raisins, golden seedless	A0143 A0834 A1279 B2121 C0137 E0150 F0001 G0003 H0138 J0141 K0003 M0001 N0001 P0024 R0001 Z0001	
09299	RAISINS,SEEDED	Raisins, seeded	A0143 A0834 A1279 B1329 C0139 E0150 F0001 G0003 H0138 J0141 K0003 M0001 N0001 P0024 R0001 Z0001	
09298	RAISINS,SEEDLESS	Raisins, seedless	A0143 A0834 A1279 B1329 C0137 E0150 F0001 G0003 H0138 J0141 K0003 M0001 N0001 P0024 R0001 Z0001	
09301	RAMBUTAN,CND,SYRUP PK	Rambutan, canned, syrup pack	A0143 A0834 A1279 B1629 C0229 E0133 F0014 G0003 H0280 J0123 K0023 M0204 N0051 P0024 R0001 Z0001	
09304	RASPBERRIES,CND,RED,HVY SYRUP PK,SOL&LIQUIDS	Raspberries, canned, red, heavy syrup pack, solids and liquids	A0143 A0834 A1279 B1096 C0140 E0150 F0014 G0003 H0136 J0123 K0012 M0194 N0001 P0024 R0001 Z0220	
09306	RASPBERRIES,FRZ,RED,SWTND	Raspberries, frozen, red, sweetened	A0143 A0833 A1279 B1096 C0140 E0150 F0003 G0003 H0136 J0136 K0003 M0001 N0001 P0024 R0001 Z0001	
09518	RASPBERRIES,FRZ,UNSWTND	Raspberries, frozen, unsweetened	A0143 A0833 A1279 B1096 C0140 E0150 F0003 G0003 H0003 J0136 K0003 M0001 N0001 P0024 P0105 R0001 Z0001	
09302	RASPBERRIES,RAW	Raspberries, raw	A0143 A0833 A1279 B1494 C0140 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
35202	RASPBERRIES,WILD (NORTHERN PLAINS INDIANS)	Raspberries, wild (Northern Plains Indians)	A0143 A0833 A1294 B1494 C0140 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 P0273 R0466 Z0153	
22899	RAVIOLI,CHEESE-FILLED,CND	Ravioli, cheese-filled, canned	A0220 A1204 A1292 B1312 C0208 E0140 F0014 G0003 H0143 H0194 H0207 H0229 J0123 K0011 M0194 N0024 P0024 R0001 Z0112 Z0220	
22976	RAVIOLI,CHS W/ TOMATO SAU,FRZ,NOT PREP,INCL REG & LT ENTREES	Ravioli, cheese with tomato sauce, frozen, not prepared, includes regular and light entrees	A0220 A1204 A1292 B1312 C0208 E0140 F0022 G0003 H0143 H0194 H0207 H0229 H0350 J0136 K0037 M0001 N0001 P0024 R0001 Z0112 Z0220	
22900	RAVIOLI,MEAT-FILLED,W/ TOMATO SAU OR MEAT SAU,CND	Ravioli, meat-filled, with tomato sauce or meat sauce, canned	A0220 A1204 A1292 B1312 C0208 E0140 F0014 G0003 H0180 H0194 H0207 H0229 J0123 K0034 M0194 N0024 P0024 R0001 Z0112 Z0220	
01200	REDDI WIP FAT FREE WHIPPED TOPPING	Reddi Wip Fat Free Whipped Topping	A0222 A0788 A1271 B1201 C0235 E0139 F0022 G0003 H0130 H0136 H0227 H0248 H0296 J0120 K0003 M0151 N0001 P0024 P0054 R0001 Z0112	
16172	REFRIED BNS,CND,FAT-FREE	Refried beans, canned, fat-free	A0152 A0832 A1286 B1368 C0133 E0134 F0014 G0003 H0151 J0123 K0003 M0194 N0001 P0024 P0054 R0413 Z0112	
16103	REFRIED BNS,CND,TRADITIONAL STYLE (INCLUDES USDA COMMODITY)	Refried beans, canned, traditional style (includes USDA commodity)	A0152 A0832 A1286 B1368 C0133 E0134 F0014 G0003 H0151 H0221 J0123 K0003 M0194 N0001 P0024 R0001 Z0001	
16403	REFRIED BNS,CND,TRADITIONAL,RED NA	Refried beans, canned, traditional, reduced sodium	A0152 A0832 A1286 B1368 C0133 E0134 F0014 G0003 H0151 H0221 J0123 K0003 M0194 N0001 P0024 P0154 R0413 Z0112	
16171	REFRIED BNS,CND,VEGETARIAN	Refried beans, canned, vegetarian	A0152 A0832 A1286 B1368 C0133 E0134 F0014 G0003 H0151 H0221 J0123 K0003 M0194 N0001 P0024 P0199 R0001 Z0001	
19213	RENNIN,CHOC,DRY MIX,PREP W/ 2% MILK	Rennin, chocolate, dry mix, prepared with 2% milk	A0285 A0864 A1289 B1201 C0235 E0135 F0022 G0032 H0150 H0158 H0165 H0231 H0247 H0259 H0298 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19221	RENNIN,CHOC,DRY MIX,PREP W/ WHL MILK	Rennin, chocolate, dry mix, prepared with whole milk	A0285 A0864 A1289 B1201 C0235 E0135 F0022 G0032 H0150 H0158 H0165 H0231 H0259 H0298 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19214	RENNIN,VANILLA,DRY MIX,PREP W/ 2% MILK	Rennin, vanilla, dry mix, prepared with 2% milk	A0285 A0864 A1289 B1201 C0235 E0135 F0022 G0032 H0150 H0158 H0165 H0227 H0247 H0259 H0298 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
19223	RENNIN,VANILLA,DRY MIX,PREP W/ WHL MILK	Rennin, vanilla, dry mix, prepared with whole milk	A0285 A0864 A1289 B1201 C0235 E0135 F0022 G0032 H0150 H0158 H0165 H0227 H0259 H0298 J0001 K0003 M0001 N0001 P0024 R0413 Z0112	
36406	REST,LATINO,ARROZ CON ABICHUELAS COLORADOS (RICE&RED BNS)	Restaurant, Latino, Arroz con habichuelas colorados (Rice And Red Beans)	A0172 A0861 A1295 B1322 C0134 E0151 F0014 G0013 H0151 H0212 H0259 H0263 H0349 H0350 H0765 H0768 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36603	RESTAURANT,CHINESE,BF & VEG	Restaurant, Chinese, beef and vegetables	A0172 A0861 A1295 B1161 C0125 E0108 F0014 G0028 H0146 H0151 H0158 H0160 H0166 H0212 H0263 H0338 H0349 H0396 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36626	RESTAURANT,CHINESE,CHICK & VEG	Restaurant, Chinese, chicken and vegetables	A0172 A0861 A1295 B1457 C0125 E0108 F0014 G0028 H0146 H0151 H0158 H0160 H0166 H0212 H0263 H0338 H0349 H0396 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36623	RESTAURANT,CHINESE,CHICK CHOW MEIN	Restaurant, Chinese, chicken chow mein	A0172 A0861 A1295 B1457 C0243 E0108 F0014 G0015 G0028 H0151 H0160 H0166 H0186 H0212 H0263 H0319 H0338 H0349 H0396 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36601	RESTAURANT,CHINESE,EGG ROLLS,ASSORTED	Restaurant, Chinese, egg rolls, assorted	A0103 A0822 A1295 B0001 C0001 E0105 F0014 G0029 H0152 H0153 H0207 H0212 H0227 H0233 H0263 H0338 H0349 H0766 H0768 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36602	RESTAURANT,CHINESE,FRIED RICE,WO/ MEAT	Restaurant, Chinese, fried rice, without meat	A0172 A0861 A1295 B1322 C0134 E0104 F0014 G0014 G0026 H0186 H0229 H0259 H0263 H0349 H0367 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36618	RESTAURANT,CHINESE,GENERAL TSO'S CHICK	Restaurant, Chinese, general tso's chicken	A0172 A0799 A1295 B1457 C0268 E0152 F0014 G0028 H0146 H0151 H0158 H0160 H0186 H0188 H0200 H0229 H0233 H0338 H0349 J0001 K0003 M0001 N0001 P0024 R0413 Z0110 Z0158	
36619	RESTAURANT,CHINESE,KUNG PAO CHICK	Restaurant, Chinese, kung pao chicken	A0172 A0799 A1295 B1457 C0268 E0152 F0014 G0025 H0146 H0151 H0158 H0177 H0200 H0233 H0338 H0349 J0001 K0003 M0001 N0001 P0024 R0413 Z0110 Z0158	
36617	RESTAURANT,CHINESE,LEMON CHICK	Restaurant, Chinese, lemon chicken	A0172 A0799 A1295 B1457 C0268 E0108 F0014 G0029 H0146 H0147 H0151 H0158 H0186 H0188 H0233 H0263 H0338 H0351 H0362 H0367 H0396 J0001 K0003 M0001 N0001 P0024 R0413 Z0110 Z0158	
36629	RESTAURANT,CHINESE,ORANGE CHICK	Restaurant, Chinese, orange chicken	A0172 A0799 A1295 B1457 C0268 E0108 F0014 G0029 H0146 H0147 H0151 H0158 H0186 H0188 H0233 H0263 H0338 H0351 H0362 H0367 H0396 J0001 K0003 M0001 N0001 P0024 R0413 Z0110 Z0158	
36633	RESTAURANT,CHINESE,SESAME CHICK	Restaurant, Chinese, sesame chicken	A0172 A0799 A1295 B1457 C0125 E0152 F0014 G0025 H0146 H0151 H0158 H0188 H0200 H0233 H0263 H0319 H0333 H0367 J0001 K0003 M0001 N0001 P0024 R0413 Z0003 Z0110	
36620	RESTAURANT,CHINESE,SHRIMP & VEG	Restaurant, Chinese, shrimp and vegetables	A0172 A0861 A1295 B1237 C0173 E0104 F0014 G0010 G0028 H0146 H0151 H0212 H0233 H0333 H0338 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36621	RESTAURANT,CHINESE,SWT & SOUR CHICK	Restaurant, Chinese, sweet and sour chicken	A0172 A0799 A1295 B1457 C0268 E0108 F0014 G0028 H0146 H0151 H0188 H0200 H0212 H0233 H0263 H0319 H0350 H0351 H0396 J0001 K0003 M0001 N0001 P0024 R0413 Z0110 Z0158	
36622	RESTAURANT,CHINESE,SWT & SOUR PORK	Restaurant, Chinese, sweet and sour pork	A0172 A0799 A1295 B1136 C0268 E0108 F0014 G0025 H0146 H0147 H0158 H0186 H0188 H0200 H0212 H0233 H0263 H0319 H0338 H0350 H0367 H0396 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36624	RESTAURANT,CHINESE,VEG CHOW MEIN,WO/ MEAT OR NOODLES	Restaurant, Chinese, vegetable chow mein, without meat or noodles	A0172 A0861 A1295 B1579 C0174 E0108 F0014 G0028 H0151 H0212 H0263 H0338 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36625	RESTAURANT,CHINESE,VEG LO MEIN,WO/ MEAT	Restaurant, Chinese, vegetable lo mein, without meat	A0172 A0861 A1295 B1312 C0208 E0108 F0014 G0015 G0028 H0146 H0151 H0158 H0200 H0212 H0259 H0263 H0338 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36015	RESTAURANT,FAMILY STYLE,CHICK FINGERS,FROM KID'S MENU	Restaurant, family style, chicken fingers, from kid's menu	A0273 A0799 A1295 B1457 C0268 E0151 F0014 G0029 H0152 H0188 H0233 J0001 K0003 M0001 N0001 P0024 P0250 R0413 Z0003 Z0110	
36034	RESTAURANT,FAMILY STYLE,CHICK TENDERS	Restaurant, family style, chicken tenders	A0273 A0799 A1295 B1457 C0268 E0151 F0014 G0029 H0152 H0188 H0233 J0001 K0003 M0001 N0001 P0024 R0413 Z0004 Z0119 Z0158	
36037	RESTAURANT,FAMILY STYLE,CHILI W/ MEAT & BNS	Restaurant, family style, chili with meat and beans	A0172 A0861 A1295 B1134 C0268 E0134 F0014 G0001 H0151 H0212 H0227 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36035	RESTAURANT,FAMILY STYLE,COLESLAW	Restaurant, family style, coleslaw	A0208 A0866 A1295 B1406 C0151 E0134 F0003 G0003 H0117 H0200 H0212 H0227 H0263 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36033	RESTAURANT,FAMILY STYLE,FISH FILLET,BATTERED OR BREAD,FRIED	Restaurant, family style, fish fillet, battered or breaded, fried	A0267 A0802 A1295 B1222 C0268 E0152 F0014 G0029 H0188 H0233 H0319 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36014	RESTAURANT,FAMILY STYLE,FRENCH FR	Restaurant, family style, french fries	A0152 A0830 A1295 B1218 C0240 E0151 F0014 G0029 H0233 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36012	RESTAURANT,FAMILY STYLE,FRIED MOZZARELLA STKS	Restaurant, family style, fried mozzarella sticks	A0115 A0784 A1295 B1201 C0245 E0140 F0014 G0029 H0107 H0152 H0188 H0233 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36039	RESTAURANT,FAMILY STYLE,HASH BROWNS	Restaurant, family style, hash browns	A0152 A0830 A1295 B1218 C0238 E0152 F0014 G0025 H0188 H0229 H0319 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36017	RESTAURANT,FAMILY STYLE,MACARONI & CHS,FROM KIDS' MENU	Restaurant, family style, macaroni & cheese, from kids' menu	A0220 A1204 A1295 B1312 C0208 E0134 F0014 G0004 G0014 H0117 H0143 H0221 H0297 J0001 K0003 M0001 N0001 P0024 P0250 R0413 Z0110	
36036	RESTAURANT,FAMILY STYLE,ONION RINGS	Restaurant, family style, onion rings	A0152 A0830 A1295 B1300 C0240 E0124 F0014 G0029 H0188 H0233 H0319 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36016	RESTAURANT,FAMILY STYLE,SHRIMP,BREADED & FRIED	Restaurant, family style, shrimp, breaded and fried	A0267 A0804 A1295 B1237 C0173 E0150 F0014 G0029 H0184 H0188 H0227 H0233 H0256 H0319 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36013	RESTAURANT,FAMILY STYLE,SIRLOIN STEAK	Restaurant, family style, sirloin steak	A0150 A0794 A1295 B1161 C0268 E0124 F0014 G0006 H0001 J0001 K0003 M0001 N0001 P0024 R0413 Z0027 Z0110	
36038	RESTAURANT,FAMILY STYLE,SPAGHETTI & MEATBALLS	Restaurant, family style, spaghetti and meatballs	A0220 A1204 A1295 B1079 C0208 E0134 F0014 G0015 G0020 G0030 H0191 H0194 H0227 H0263 H0349 H0350 H0367 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36059	RESTAURANT,ITALIAN,CHICK PARMESAN WO/ PASTA	Restaurant, Italian, chicken parmesan without pasta	A0273 A0799 A1295 B1457 C0268 E0152 F0014 G0005 G0025 H0143 H0188 H0319 H0350 J0001 K0037 M0001 N0001 P0024 R0413 Z0119 Z0158	
36055	RESTAURANT,ITALIAN,CHS RAVIOLI W/ MARINARA SAU	Restaurant, Italian, cheese ravioli with marinara sauce	A0220 A1204 A1295 B1312 C0208 E0140 F0014 G0015 G0020 H0143 H0186 H0207 H0229 H0263 H0296 H0349 H0350 J0001 K0037 M0001 N0001 P0024 R0413 Z0119	
36041	RESTAURANT,ITALIAN,LASAGNA W/ MEAT	Restaurant, Italian, lasagna with meat	A0220 A1204 A1295 B0001 C0001 E0134 F0014 G0005 G0020 H0143 H0191 H0207 H0229 H0297 H0319 H0350 H0367 J0001 K0003 M0001 N0001 P0024 R0413 Z0119	
36630	RESTAURANT,ITALIAN,SPAGHETTI W/ MEAT SAU	Restaurant, Italian, spaghetti with meat sauce	A0220 A1204 A1295 B1079 C0208 E0134 F0014 G0015 G0020 H0191 H0229 H0259 H0350 H0367 J0001 K0036 M0001 N0001 P0024 R0413 Z0119	
36046	RESTAURANT,ITALIAN,SPAGHETTI W/ POMODORO SAU (NO MEAT)	Restaurant, Italian, spaghetti with pomodoro sauce (no meat)	A0220 A1204 A1295 B1079 C0208 E0134 F0014 G0015 G0020 H0229 H0259 H0350 H0367 J0001 K0037 M0001 N0001 P0024 R0413 Z0119	
36415	RESTAURANT,LATINO,AREPA (UNLEAVENED CORNMEAL BREAD)	Restaurant, Latino, arepa (unleavened cornmeal bread)	A0178 A0819 A1295 B1379 C0208 E0147 F0014 G0001 H0259 H0367 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36405	RESTAURANT,LATINO,ARROZ CON FRIJOLES NEGROS (RICE&BLACK BNS)	Restaurant, Latino, Arroz con frijoles negros (rice and black beans)	A0172 A0861 A1295 B1061 C0133 E0151 F0014 G0013 H0151 H0212 H0259 H0263 H0321 H0349 H0367 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36407	RESTAURANT,LATINO,ARROZ CON GRANDULES (RICE & PIGEONPEAS)	Restaurant, Latino, Arroz con grandules (rice and pigeonpeas)	A0172 A0861 A1295 B1322 C0134 E0151 F0014 G0013 H0151 H0212 H0259 H0263 H0768 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36404	RESTAURANT,LATINO,ARROZ CON LECHE (RICE PUDDING)	Restaurant, Latino, arroz con leche (rice pudding)	A0222 A0864 A1295 B1322 C0134 E0110 F0014 G0013 H0151 H0158 H0184 H0227 H0364 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36413	RESTAURANT,LATINO,BLACK BEAN SOUP	Restaurant, Latino, black bean soup	A0180 A0865 A1295 B1061 C0133 E0139 F0014 G0013 H0148 H0151 H0200 H0212 H0263 H0349 H0765 H0768 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36416	RESTAURANT,LATINO,BUNUELOS (FRIED YEAST BREAD)	Restaurant, Latino, bunuelos (fried yeast bread)	A0178 A0818 A1295 B1312 C0208 E0140 F0014 G0025 H0158 H0186 H0233 H0271 H0351 H0367 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36401	RESTAURANT,LATINO,CHICK & RICE,ENTREE,PREP	Restaurant, Latino, chicken and rice, entree, prepared	A0172 A0861 A1295 B1322 C0132 E0108 F0014 G0012 H0151 H0349 H0350 H0766 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36403	RESTAURANT,LATINO,EMPANADAS,BF,PREP	Restaurant, Latino, empanadas, beef, prepared	A0103 A0822 A1295 B1161 C0103 E0105 F0014 G0005 G0026 H0151 H0186 H0207 H0221 H0319 H0349 H0367 H0759 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36408	RESTAURANT,LATINO,PUPUSAS CON FRIJOLES (PUPUSAS,BEAN)	Restaurant, Latino, pupusas con frijoles (pupusas, bean)	A0218 A1203 A1295 B1061 C0133 E0147 F0014 G0008 G0013 H0206 H0207 H0259 H0263 H0320 H0349 H0367 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36409	RESTAURANT,LATINO,PUPUSAS CON QUESO (PUPUSAS,CHEESE)	Restaurant, Latino, pupusas con queso (pupusas, cheese)	A0218 A1203 A1295 B1201 C0245 E0147 F0014 G0008 H0206 H0207 H0259 H0320 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36410	RESTAURANT,LATINO,PUPUSAS DEL CERDO (PUPUSAS,PORK)	Restaurant, Latino, pupusas del cerdo (pupusas, pork)	A0218 A1203 A1295 B1136 C0103 E0147 F0014 G0008 H0151 H0206 H0207 H0259 H0320 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36411	RESTAURANT,LATINO,TAMALE,CORN	Restaurant, Latino, tamale, corn	A0102 A0822 A1295 B1232 C0133 E0105 F0014 G0021 H0206 H0207 H0221 H0259 H0320 H0351 H0367 J0001 K0003 M0206 N0049 P0024 R0413 Z0110	
36412	RESTAURANT,LATINO,TAMALE,PORK	Restaurant, Latino, tamale, pork	A0102 A0822 A1295 B1232 C0133 E0105 F0014 G0021 H0206 H0207 H0221 H0259 H0320 H0351 H0367 H0768 J0001 K0003 M0206 N0049 P0024 R0413 Z0110	
36414	RESTAURANT,LATINO,TRIPE SOUP	Restaurant, Latino, tripe soup	A0198 A0865 A1295 B1161 C0192 E0149 F0014 G0001 H0148 H0151 H0212 H0320 H0349 H0367 H0763 J0001 K0003 M0001 N0001 P0024 R0413 Z0110	
36050	RESTAURANT,MEXICAN,CHS ENCHILADA	Restaurant, Mexican, cheese enchilada	A0100 A0861 A1295 B1379 C0133 E0105 F0023 G0004 H0143 H0151 H0206 H0207 H0212 H0296 H0319 J0001 K0003 M0001 N0001 P0024 R0413 Z0119	
36052	RESTAURANT,MEXICAN,CHS QUESADILLA	Restaurant, Mexican, cheese quesadilla	A0102 A0822 A1295 B0001 C0001 E0147 F0014 G0008 H0143 H0151 H0152 H0207 J0001 K0003 M0001 N0001 P0024 R0413 Z0001	
36056	RESTAURANT,MEXICAN,CHS TAMALES	Restaurant, Mexican, cheese tamales	A0102 A0822 A1295 B1379 C0133 E0147 F0014 G0021 H0143 H0151 H0206 H0207 H0259 J0001 K0003 M0001 N0001 P0024 R0413 Z0119	
36418	RESTAURANT,MEXICAN,REFRIED BNS	Restaurant, Mexican, refried beans	A0152 A0831 A1295 B1659 C0135 E0151 F0014 G0013 G0025 H0151 H0263 H0349 H0367 J0001 K0001 M0001 N0001 P0024 R0413 Z0119	
36061	RESTAURANT,MEXICAN,SOFT TACO W/ GROUND BF,CHS & LETTUCE	Restaurant, Mexican, soft taco with ground beef, cheese and lettuce	A0102 A1203 A1295 B1161 C0125 E0147 F0023 G0001 H0143 H0151 H0206 H0207 H0212 H0259 H0320 J0001 K0003 M0001 N0001 P0024 R0413 Z0119	
36417	RESTAURANT,MEXICAN,SPANISH RICE	Restaurant, Mexican, spanish rice	A0172 A0822 A1295 B1322 C0155 E0151 F0014 G0018 G0027 H0212 H0227 H0259 H0263 H0349 H0350 H0367 J0001 K0003 M0001 N0001 P0024 R0413 Z0119	
09309	RHUBARB,FROZEN,UNCOOKED	Rhubarb, frozen, uncooked	A0143 A0833 A1279 B1364 C0101 E0152 F0003 G0003 H0003 J0136 K0003 M0001 N0001 P0024 R0001 Z0001	
09310	RHUBARB,FRZ,CKD,W/SUGAR	Rhubarb, frozen, cooked, with sugar	A0143 A0834 A1279 B1364 C0101 E0152 F0014 G0020 H0158 H0241 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
09307	RHUBARB,RAW	Rhubarb, raw	A0143 A0833 A1279 B1364 C0101 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
35063	RHUBARB,WILD,LEAVES (ALASKA NATIVE)	Rhubarb, wild, leaves (Alaska Native)	A0152 A0826 A1294 B4495 C0200 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 P0268 R0415 Z0153	
32001	RICE & VERMICELLI MIX,BF FLAVOR,PREP W/ 80% MARGARINE	Rice and vermicelli mix, beef flavor, prepared with 80% margarine	A0172 A0822 A1292 B1322 C0155 E0150 F0014 G0001 H0194 H0227 H0259 H0272 H0319 H0367 H0763 J0001 K0003 M0001 N0001 P0024 R0001 Z0001	
32000	RICE & VERMICELLI MIX,BF FLAVOR,UNPREP	Rice and vermicelli mix, beef flavor, unprepared	A0172 A0822 A1292 B1322 C0155 E0150 F0022 G0003 H0138 H0194 H0227 H0319 H0367 H0763 J0116 K0003 M0001 N0001 P0024 R0001 Z0112	
